1.098456326872110367e-02,1.515346020460128784e-02,-2.677136799320578575e-03,-9.733679704368114471e-03,2.582073211669921875e-04,6.309746298938989639e-03,-8.456638897769153118e-04,-1.775182411074638367e-02,-1.080934144556522369e-02,1.318333391100168228e-02,-1.605221442878246307e-02,1.333942171186208725e-02,1.087838667444884777e-03,4.818410612642765045e-03,-3.744703251868486404e-03,-1.728668250143527985e-02,-7.110931910574436188e-03,-1.174818817526102066e-02,-8.083974011242389679e-03,2.126615960150957108e-03,5.036808084696531296e-03,1.695429906249046326e-02,-2.527902368456125259e-03,1.023325510323047638e-02,-1.347650215029716492e-02,7.193297147750854492e-03,8.144837804138660431e-03,9.961537085473537445e-03,1.332411309704184532e-03,-6.862530717626214027e-04,1.157135423272848129e-02,6.267982535064220428e-03,1.029656548053026199e-02,-1.360765076242387295e-03,-2.312882570549845695e-03,1.287216972559690475e-02,-1.419805642217397690e-02,2.434957306832075119e-03,-1.155385049059987068e-03,-6.815527449361979961e-04,1.017931103706359863e-02,1.792404218576848507e-03,7.896526716649532318e-03,1.045894157141447067e-02,-4.864468937739729881e-04,6.621148437261581421e-03,-1.740235090255737305e-02,5.341414944268763065e-04,1.635823957622051239e-02,1.173759592347778380e-04,-1.531232241541147232e-02,1.097795739769935608e-02,9.431844577193260193e-03,2.884448331315070391e-04,-1.402972079813480377e-02,1.275230199098587036e-03,-7.959567010402679443e-03,1.737095997668802738e-03,3.056708723306655884e-03,9.253534488379955292e-03,5.534298834390938282e-04,-1.596901938319206238e-02,1.639332622289657593e-02,6.190285552293062210e-03,-1.316808909177780151e-02,7.744555827230215073e-03,3.882079618051648140e-03,2.044811844825744629e-03,-4.625301226042211056e-04,-3.716697101481258869e-04,4.006147384643554688e-03,6.849328521639108658e-03,1.117745134979486465e-02,-1.756844460032880306e-03,3.064559074118733406e-03,2.592816250398755074e-03,-1.661229506134986877e-02,1.460850797593593597e-02,1.368236076086759567e-02,-1.644740463234484196e-03,6.342877168208360672e-03,-1.622821576893329620e-02,-4.770159721374511719e-03,-1.214571017771959305e-02,4.043976776301860809e-03,-7.847116328775882721e-03,-3.168537805322557688e-04,-1.357652992010116577e-02,1.342926919460296631e-02,-9.388816542923450470e-03,1.117949068429879844e-04,-8.057374507188796997e-03,7.059975527226924896e-03,1.440216600894927979e-02,1.306030526757240295e-02,-8.428228087723255157e-03,-1.347709540277719498e-02,3.217131830751895905e-03,5.641927782562561333e-05,-6.762011442333459854e-03
-1.851601526141166687e-03,-5.343587137758731842e-03,3.535503929015249014e-04,1.057701767422258854e-03,-3.342491108924150467e-03,6.885586306452751160e-03,1.071537565439939499e-02,6.361633422784507275e-04,-8.206622675061225891e-03,9.825395420193672180e-03,-4.472995642572641373e-03,3.107533790171146393e-03,-4.841197747737169266e-03,3.514743875712156296e-03,2.902381122112274170e-03,3.672226564958691597e-03,3.488823072984814644e-03,5.209862254559993744e-03,-1.074537518434226513e-03,-7.635313668288290501e-04,-5.484879482537508011e-03,1.503915246576070786e-02,-1.773130847141146660e-03,-1.572960428893566132e-02,-1.183704752475023270e-02,1.191490911878645420e-03,-9.317061863839626312e-03,1.453426294028759003e-02,5.698996130377054214e-03,8.105702581815421581e-04,-1.100357901304960251e-02,4.493648651987314224e-03,9.291541762650012970e-03,3.735112259164452553e-03,-1.113728713244199753e-02,-1.023061014711856842e-02,-1.209390582516789436e-03,-9.621484205126762390e-03,1.883838907815515995e-03,1.172758173197507858e-02,2.301583299413323402e-03,1.307663135230541229e-02,1.339534530416131020e-03,5.673926789313554764e-03,7.384349592030048370e-03,7.948506623506546021e-03,-1.657477405387908220e-04,9.263435495086014271e-04,6.824477575719356537e-03,7.059926632791757584e-03,1.964951679110527039e-02,-4.742099437862634659e-03,-4.249339457601308823e-03,-1.613560318946838379e-02,8.932115510106086731e-03,1.331373304128646851e-02,-1.181669184006750584e-03,-3.780198050662875175e-03,1.737666432745754719e-03,5.445039365440607071e-03,8.217087015509605408e-03,-2.912747208029031754e-03,1.329167187213897705e-02,-5.205673514865338802e-04,-1.338304951786994934e-02,-4.933179588988423347e-04,8.386551402509212494e-03,1.082953345030546188e-02,-5.335136316716670990e-03,3.879491006955504417e-03,1.049655396491289139e-02,-6.997583433985710144e-03,2.595568541437387466e-03,-5.207093432545661926e-03,1.012187451124191284e-02,-8.528119884431362152e-03,1.260283775627613068e-02,6.831483333371579647e-04,-7.527007721364498138e-03,8.440746925771236420e-03,1.233105664141476154e-03,-1.226604357361793518e-02,2.732072724029421806e-03,-1.823202008381485939e-03,-9.572421200573444366e-03,1.034393906593322754e-02,1.482578925788402557e-03,-3.683213843032717705e-03,-4.367624409496784210e-03,-4.663617350161075592e-03,5.979556124657392502e-03,4.711522720754146576e-03,9.691498242318630219e-03,-9.620072320103645325e-03,4.340331535786390305e-03,-4.438914358615875244e-03,3.508562920615077019e-03,1.132166851311922073e-02,-1.167671661823987961e-02,-1.924265921115875244e-02
6.616180180571973324e-04,1.015814859420061111e-02,-2.046955283731222153e-03,5.263686645776033401e-03,-7.813580334186553955e-03,3.435168764553964138e-04,6.231269333511590958e-03,1.794381649233400822e-03,2.898714505136013031e-03,-1.283707004040479660e-02,1.824691332876682281e-02,-2.017678925767540932e-03,-9.926173835992813110e-03,-1.545172301121056080e-03,1.780759659595787525e-03,-7.537872064858675003e-03,1.661434769630432129e-02,5.815823562443256378e-03,-3.856557188555598259e-03,-2.338185440748929977e-03,-1.147562637925148010e-02,4.876211285591125488e-03,1.640219416003674269e-04,-6.430786103010177612e-03,-1.665546558797359467e-02,8.745762519538402557e-03,4.604366142302751541e-03,5.124377552419900894e-03,-6.518485490232706070e-03,1.969879120588302612e-02,-1.337180100381374359e-02,1.203420106321573257e-03,-9.444413008168339729e-04,-2.253303537145256996e-03,4.352572432253509760e-04,-2.156578004360198975e-03,-2.623734064400196075e-03,3.988323733210563660e-03,-1.974678225815296173e-02,1.564971730113029480e-02,5.705025047063827515e-03,1.566372253000736237e-02,-6.425889208912849426e-03,1.314800698310136795e-03,1.551918126642704010e-02,-8.010248653590679169e-03,6.897980812937021255e-03,5.924021359533071518e-03,5.633016116917133331e-03,5.640751216560602188e-03,2.196286572143435478e-03,-1.418066676706075668e-02,-5.464569665491580963e-03,3.650650847703218460e-03,9.250619448721408844e-03,-1.414449978619813919e-02,5.488807801157236099e-03,8.060457184910774231e-03,8.573239669203758240e-03,6.776744703529402614e-05,-8.245485834777355194e-03,6.620284635573625565e-03,-2.142459125025197864e-04,2.846644747478421777e-05,-1.628323830664157867e-02,6.692104972898960114e-03,-5.201758816838264465e-03,1.503640133887529373e-02,-9.702026844024658203e-03,-2.897331723943352699e-04,3.090858925133943558e-03,-4.180550109595060349e-03,-7.227366790175437927e-03,3.517929231747984886e-03,-7.839664816856384277e-03,-3.663755254819989204e-03,-1.240669935941696167e-02,-1.891367509961128235e-02,5.382095463573932648e-03,-3.137193154543638229e-03,4.642161540687084198e-03,-1.020456850528717041e-02,-5.143275950103998184e-03,3.942058247048407793e-04,8.071393705904483795e-03,-6.686113309115171432e-03,-7.313153706490993500e-03,1.150737167336046696e-03,-5.596508271992206573e-03,-8.505480363965034485e-03,-5.260950885713100433e-03,-1.572172506712377071e-03,-4.950315691530704498e-03,-1.084662973880767822e-03,-8.536655455827713013e-03,1.654153130948543549e-02,-3.402143018320202827e-03,8.615907281637191772e-03,7.025108207017183304e-03,6.829390767961740494e-03
-1.188083644956350327e-02,-1.818770915269851685e-02,-1.695126062259078026e-03,-4.610649310052394867e-03,-1.048726215958595276e-02,2.496353583410382271e-03,2.161682350561022758e-03,6.907682865858078003e-03,3.663150593638420105e-03,6.013838108628988266e-03,6.679695565253496170e-03,-3.671278245747089386e-03,2.522539216442964971e-05,8.208146318793296814e-03,2.591263037174940109e-04,-4.344753106124699116e-04,-6.325638387352228165e-04,6.188732106238603592e-03,-1.296860910952091217e-02,3.675038227811455727e-03,2.651493297889828682e-03,6.484127603471279144e-03,5.290395114570856094e-03,-8.374719880521297455e-03,-2.838867949321866035e-03,-2.563128946349024773e-03,1.379207707941532135e-02,-1.049719937145709991e-02,-9.404497221112251282e-03,5.400565918534994125e-03,-1.222675433382391930e-03,6.826735916547477245e-04,-2.384860999882221222e-03,1.340440288186073303e-02,-1.196354348212480545e-02,1.708863489329814911e-02,-4.565196577459573746e-03,-1.906934194266796112e-03,1.175009086728096008e-02,1.320171356201171875e-02,-5.188568029552698135e-03,-2.390091074630618095e-03,-1.237515709362924099e-03,-4.749362822622060776e-03,-1.289092749357223511e-02,8.813020773231983185e-03,1.630439423024654388e-02,-4.397595475893467665e-04,8.036136627197265625e-03,1.785920700058341026e-03,-6.943940185010433197e-03,-1.806635968387126923e-02,6.772725842893123627e-03,8.756249211728572845e-03,2.967986976727843285e-03,7.196833845227956772e-03,-1.189279183745384216e-02,-7.113814353942871094e-03,-4.065051209181547165e-03,-1.630832627415657043e-02,1.487887813709676266e-03,5.863838829100131989e-03,3.989145159721374512e-03,2.296869177371263504e-03,-4.322792403399944305e-03,-1.805468648672103882e-02,-8.982252329587936401e-03,-7.595322560518980026e-03,-8.550113067030906677e-03,-2.589815121609717607e-04,-7.218143902719020844e-03,1.383867347612977028e-03,-1.322272419929504395e-02,-5.820952937938272953e-04,-7.098053582012653351e-03,-5.925031844526529312e-03,-5.557699128985404968e-03,-1.472873985767364502e-02,1.113016251474618912e-02,3.725164337083697319e-03,5.164170172065496445e-03,1.983419060707092285e-04,-1.937755383551120758e-02,-5.984850227832794189e-03,6.639672443270683289e-03,6.972132250666618347e-04,-2.382318198215216398e-04,5.881009274162352085e-04,1.890055648982524872e-02,-1.146887149661779404e-02,-3.632748033851385117e-03,8.110457099974155426e-03,1.251137070357799530e-02,-1.553585659712553024e-02,-2.337083453312516212e-03,-1.303555909544229507e-02,-1.451400481164455414e-02,1.533928140997886658e-02,2.313709584996104240e-03,1.940699480473995209e-02
1.511708833277225494e-02,-7.175248581916093826e-03,9.794509038329124451e-03,-7.701160851866006851e-03,-1.237673102878034115e-03,-1.101717073470354080e-02,1.119201257824897766e-02,-7.696782238781452179e-03,1.613747514784336090e-02,-1.313666440546512604e-02,1.613219082355499268e-02,-1.543300505727529526e-02,-7.478417363017797470e-03,5.754806334152817726e-04,5.802799947559833527e-03,-6.014429964125156403e-03,-5.485850386321544647e-03,2.550658304244279861e-03,-1.805170555599033833e-03,-3.405092982575297356e-03,-8.567775599658489227e-03,-1.207938883453607559e-02,9.236073237843811512e-04,-3.804391482844948769e-03,3.857712261378765106e-03,-2.208794234320521355e-03,2.028990536928176880e-03,-1.644809916615486145e-02,-1.890878938138484955e-02,-5.394048988819122314e-03,-2.227832563221454620e-03,-1.523003634065389633e-02,2.637535333633422852e-03,4.975885152816772461e-03,1.190767250955104828e-02,1.224960293620824814e-02,-3.108488162979483604e-03,-8.688012138009071350e-03,-4.751991946250200272e-03,1.558667514473199844e-02,-8.698096498847007751e-03,3.501352621242403984e-03,1.304117031395435333e-02,1.168476417660713196e-03,-4.491738975048065186e-03,1.896381378173828125e-02,4.312660079449415207e-03,-5.542389582842588425e-03,-7.587762083858251572e-03,1.302940677851438522e-02,-5.326760467141866684e-03,9.432875551283359528e-03,-2.840466098859906197e-03,-3.422960173338651657e-03,2.846418879926204681e-03,-1.236802525818347931e-02,7.699053734540939331e-03,-1.839615963399410248e-02,-2.189436461776494980e-03,9.714770130813121796e-03,6.296926643699407578e-03,5.885774735361337662e-04,-1.320453593507409096e-03,-7.168233394622802734e-03,2.544706221669912338e-03,-1.571524888277053833e-03,7.046779617667198181e-03,1.134484168142080307e-02,-1.084913965314626694e-02,-1.525825355201959610e-02,-5.762577522546052933e-03,4.247282166033983231e-03,1.103981584310531616e-02,9.948832914233207703e-03,2.130302367731928825e-03,6.885766051709651947e-03,3.630731953307986259e-03,1.147356466390192509e-03,6.096633151173591614e-04,-4.630097188055515289e-03,-6.693996023386716843e-03,1.082759164273738861e-02,-1.627565175294876099e-02,3.650453407317399979e-03,7.788753136992454529e-03,-3.421459114179015160e-03,-7.451798766851425171e-03,-1.202798821032047272e-02,3.026162041351199150e-03,-9.482409805059432983e-03,-6.128603126853704453e-03,7.356250192970037460e-03,1.160159707069396973e-02,-3.572713583707809448e-03,1.678405888378620148e-02,-1.533679571002721786e-02,-7.237832993268966675e-03,-7.534259464591741562e-03,-1.050748489797115326e-02,6.127832457423210144e-03
1.042321138083934784e-02,9.142545983195304871e-03,-7.287660613656044006e-03,1.366173382848501205e-02,-5.766698159277439117e-03,6.059959530830383301e-03,-8.618168067187070847e-04,1.970906369388103485e-02,8.329626172780990601e-03,-2.441920340061187744e-03,-1.978226006031036377e-02,6.763733457773923874e-03,9.216916747391223907e-03,8.756275288760662079e-03,9.553457610309123993e-03,-1.681260950863361359e-02,2.628148533403873444e-03,-1.709485222818329930e-04,5.657639820128679276e-03,5.231651943176984787e-03,-7.921897806227207184e-03,3.436655271798372269e-03,1.081120921298861504e-03,1.238102745264768600e-02,-1.593824941664934158e-03,7.974638603627681732e-03,7.348739309236407280e-04,-6.931882817298173904e-03,-5.903047975152730942e-03,2.974421018734574318e-03,6.278544664382934570e-03,-5.201796069741249084e-03,-8.596639148890972137e-03,1.166267506778240204e-02,-3.906905185431241989e-04,6.190972402691841125e-03,7.924686186015605927e-03,3.090362995862960815e-03,-5.020933225750923157e-03,-2.013273537158966064e-03,2.971833571791648865e-03,1.514309900812804699e-03,2.883642737288028002e-04,-1.867057289928197861e-03,2.110473578795790672e-03,-1.453383639454841614e-02,-1.281184796243906021e-02,-9.003326296806335449e-03,-1.920850388705730438e-02,-4.792419204022735357e-04,-2.069555455818772316e-03,4.570441786199808121e-03,3.966088406741619110e-03,8.168850094079971313e-03,1.183348428457975388e-02,5.465379916131496429e-03,1.403267029672861099e-03,5.873835645616054535e-03,-1.078944304026663303e-03,-1.303001958876848221e-02,-2.915195422247052193e-03,-4.535981453955173492e-03,-8.236122666858136654e-04,8.268803358078002930e-03,5.274636670947074890e-03,-4.388626664876937866e-03,-8.152623195201158524e-04,1.047674007713794708e-02,7.346988655626773834e-03,1.401730347424745560e-02,1.047131977975368500e-02,1.815911196172237396e-02,4.467161837965250015e-03,-8.935721591114997864e-03,-1.862796372734010220e-03,-6.911208853125572205e-03,-1.321175321936607361e-02,-1.225326955318450928e-02,-8.050933480262756348e-03,7.185260299593210220e-03,-8.388708345592021942e-03,-1.558924000710248947e-02,-4.121768288314342499e-03,-2.184490440413355827e-03,-7.841853424906730652e-03,6.342453416436910629e-03,-3.463098546490073204e-03,1.436905749142169952e-02,3.094292245805263519e-03,1.267498079687356949e-02,-1.829516701400279999e-02,-3.883701981976628304e-03,-1.631845836527645588e-03,-6.015461403876543045e-03,1.253738626837730408e-02,-3.082043724134564400e-03,-5.430967546999454498e-03,9.014132432639598846e-03,-2.513268496841192245e-03,-1.331981504335999489e-03
4.361569415777921677e-03,-2.718188799917697906e-03,-1.613632030785083771e-02,8.427392691373825073e-03,-1.993866451084613800e-02,-1.580651878612115979e-04,2.500162459909915924e-03,-1.257347612408921123e-04,1.566602475941181183e-02,6.722076795995235443e-03,9.619118645787239075e-03,-2.566701034083962440e-03,-8.583405986428260803e-03,7.132280152291059494e-03,-1.031200867146253586e-02,2.209691796451807022e-03,2.281629276694729924e-04,3.689787117764353752e-03,-6.214273627847433090e-03,1.787917874753475189e-02,-4.684717860072851181e-03,5.150319193489849567e-04,7.117301691323518753e-03,7.907838560640811920e-03,1.455204328522086143e-03,-9.412414510734379292e-04,7.148300646804273129e-04,1.032969821244478226e-02,5.743007641285657883e-03,-9.045662358403205872e-03,-1.385994628071784973e-02,-6.474013905972242355e-03,8.453710936009883881e-03,4.500732757151126862e-03,5.092039704322814941e-03,3.310900181531906128e-03,4.350230097770690918e-03,-1.245386712253093719e-02,7.153778569772839546e-04,2.013389719650149345e-03,5.561285652220249176e-03,-3.771669697016477585e-03,8.863136172294616699e-03,-8.029135875403881073e-03,-3.209859598428010941e-03,9.557974524796009064e-03,1.490358728915452957e-03,-1.313872169703245163e-02,1.463442458771169186e-03,1.479751314036548138e-03,-9.590703994035720825e-03,3.932706546038389206e-03,1.215150812640786171e-03,1.836349070072174072e-02,8.333321660757064819e-03,-7.232928182929754257e-03,-2.985690487548708916e-03,-1.063683629035949707e-02,1.744757406413555145e-03,4.506515339016914368e-03,1.206186786293983459e-02,6.995765026658773422e-03,5.594113375991582870e-03,5.107637960463762283e-03,6.973028182983398438e-03,-5.182560067623853683e-03,-7.867740467190742493e-03,1.524890889413654804e-03,8.062719367444515228e-03,-5.600478034466505051e-03,2.965129446238279343e-03,-1.894856221042573452e-03,-1.377927488647401333e-03,-1.858370378613471985e-02,8.353971876204013824e-03,-3.874659072607755661e-03,2.477433765307068825e-03,1.052999496459960938e-02,-3.695965511724352837e-03,-4.753933288156986237e-03,1.880588824860751629e-03,-1.043907650455366820e-05,1.041310559958219528e-02,-1.556258089840412140e-02,8.825569413602352142e-03,-1.218364015221595764e-02,1.311954110860824585e-03,9.877945296466350555e-03,-1.145898085087537766e-02,4.956242162734270096e-03,1.393709424883127213e-02,-2.812576014548540115e-03,-7.364867720752954483e-03,1.420639222487807274e-03,-4.919114056974649429e-03,-1.697414182126522064e-02,-7.601058110594749451e-03,-8.662798441946506500e-03,6.769828498363494873e-03,4.157710645813494921e-04
-2.543939277529716492e-03,5.586911924183368683e-03,-2.143750665709376335e-03,-8.828160353004932404e-03,8.061192929744720459e-03,4.864992224611341953e-04,7.516738492995500565e-03,-1.032551191747188568e-02,-1.543415989726781845e-02,2.790489932522177696e-03,-3.544512903317809105e-03,9.588852524757385254e-03,-1.076469849795103073e-02,8.273395709693431854e-03,-1.169329974800348282e-02,4.851837176829576492e-03,-9.715622290968894958e-03,-2.875895472243428230e-03,6.910070776939392090e-03,2.208928199252113700e-04,7.237775716930627823e-03,9.347466751933097839e-03,-6.751951295882463455e-03,1.139730587601661682e-02,1.138441381044685841e-03,-5.188805516809225082e-03,8.670379407703876495e-03,-9.277991950511932373e-03,9.590587578713893890e-03,1.619931124150753021e-02,7.974484004080295563e-03,7.606142316944897175e-04,2.920681843534111977e-03,-1.110200304538011551e-02,1.713357493281364441e-02,1.042101718485355377e-02,-3.418297972530126572e-03,-1.753893494606018066e-02,-1.354194246232509613e-02,1.299404073506593704e-02,1.821586489677429199e-02,-1.299956813454627991e-03,-4.626754671335220337e-03,3.598908893764019012e-03,-7.231512106955051422e-03,7.001777645200490952e-03,-1.690337248146533966e-02,-1.175569649785757065e-02,-6.129052489995956421e-03,-1.236469484865665436e-02,-1.136032771319150925e-02,6.617652252316474915e-04,1.136665348894894123e-03,1.059610582888126373e-02,1.008365489542484283e-02,-1.271412800997495651e-02,1.858515664935112000e-02,-1.796291768550872803e-02,2.005237474804744124e-04,1.050855498760938644e-02,9.124625474214553833e-03,1.126505620777606964e-02,2.388749737292528152e-03,1.429381314665079117e-02,1.495950669050216675e-02,5.702914786525070667e-04,4.699076060205698013e-03,2.821084111928939819e-03,7.153092883527278900e-03,-1.152161974459886551e-02,-1.072481507435441017e-03,-2.952690701931715012e-03,-1.531470287591218948e-02,-6.130459369160234928e-04,-1.379990112036466599e-02,-7.305200677365064621e-03,7.106564007699489594e-03,-2.857822226360440254e-03,5.606585647910833359e-03,1.234739465871825814e-04,1.546437665820121765e-02,-9.738533990457653999e-04,-1.604401133954524994e-02,3.190280171111226082e-03,-1.854277215898036957e-03,1.892756903544068336e-03,-2.559062093496322632e-03,-4.888288094662129879e-04,-1.452877651900053024e-02,-3.407188225537538528e-03,1.695594168268144131e-03,6.842620205134153366e-03,-4.848316602874547243e-04,1.010543480515480042e-02,-1.135203614830970764e-02,-4.654327640309929848e-04,-9.068961255252361298e-03,-1.896618306636810303e-02,6.730516906827688217e-03,-9.331905283033847809e-03
-6.556414999067783356e-03,-3.795086173340678215e-03,-2.230217680335044861e-03,-1.417836826294660568e-02,6.271068472415208817e-03,-8.185802143998444080e-04,2.517471730243414640e-04,-8.722139522433280945e-03,-3.567270003259181976e-03,6.902908906340599060e-03,5.843350663781166077e-03,-2.370632020756602287e-03,-9.001437574625015259e-03,4.631977062672376633e-03,4.215843975543975830e-03,5.581587553024291992e-03,-4.147639032453298569e-03,-4.193811211735010147e-03,2.405845094472169876e-03,2.887163776904344559e-03,-1.375161483883857727e-02,9.590597823262214661e-03,-5.736738909035921097e-03,7.122020702809095383e-03,3.871200839057564735e-03,-1.264290697872638702e-02,2.178889466449618340e-03,-3.058671252802014351e-03,7.665732875466346741e-03,-9.732376784086227417e-04,-8.050016127526760101e-03,-7.077154587022960186e-04,1.757069730956573039e-05,-8.271578699350357056e-03,-8.633863180875778198e-03,-8.097424171864986420e-03,7.522372063249349594e-03,1.428883173502981663e-03,-4.958567209541797638e-03,7.687974255532026291e-03,7.668827660381793976e-03,3.355375956743955612e-03,-9.949086233973503113e-03,-3.919151145964860916e-03,1.391283702105283737e-02,-1.360338553786277771e-02,-9.399880655109882355e-03,-6.546871736645698547e-03,3.934207838028669357e-03,-5.103859584778547287e-03,4.094152245670557022e-03,2.051265211775898933e-03,4.253185354173183441e-03,-5.944305565208196640e-03,3.092778846621513367e-03,-2.362116472795605659e-03,-6.447272608056664467e-04,-5.800204817205667496e-04,-1.727979816496372223e-02,-6.372984033077955246e-03,-1.696488820016384125e-03,9.018242359161376953e-03,-1.016996800899505615e-02,4.879947286099195480e-03,-8.452566340565681458e-03,-8.239771239459514618e-03,-1.666819560341536999e-03,-3.827467793598771095e-03,-1.419502031058073044e-02,-1.017257384955883026e-02,1.302877627313137054e-02,1.104959100484848022e-02,-8.033943362534046173e-03,1.437778212130069733e-02,1.030890364199876785e-02,7.771131116896867752e-03,6.235956214368343353e-03,-8.332327939569950104e-03,1.811506110243499279e-03,2.688487991690635681e-03,-4.895338788628578186e-03,-2.373607829213142395e-03,1.242949254810810089e-02,-1.542274095118045807e-02,-2.982319798320531845e-03,3.887531114742159843e-03,-1.625732984393835068e-03,-1.307193306274712086e-04,6.972902338020503521e-04,-1.654403866268694401e-03,3.340171824675053358e-04,8.071052143350243568e-04,-2.425002399832010269e-03,-5.888264160603284836e-03,4.566576797515153885e-03,4.029895644634962082e-03,-1.324714254587888718e-02,2.326939022168517113e-03,-7.911452092230319977e-03,6.915791425853967667e-03
2.152780303731560707e-03,1.077139098197221756e-02,1.582851167768239975e-03,-1.182452682405710220e-02,-2.271562581881880760e-03,-1.099220383912324905e-02,7.721108850091695786e-03,1.076330197975039482e-03,5.389445461332798004e-03,5.325568374246358871e-03,5.222089239396154881e-04,-1.852328330278396606e-02,1.235782727599143982e-02,7.832460105419158936e-03,4.080665530636906624e-04,8.945129811763763428e-03,-1.533810608088970184e-02,-1.710799639113247395e-03,1.473173778504133224e-02,1.875455956906080246e-03,-1.415702863596379757e-03,9.218995692208409309e-04,-4.847943317145109177e-03,1.115086395293474197e-02,2.258784370496869087e-03,-1.509850937873125076e-02,1.025089621543884277e-02,-5.013331770896911621e-03,-4.626412410289049149e-03,3.253701142966747284e-03,4.322328604757785797e-04,-8.129141293466091156e-03,1.638315990567207336e-02,-1.216285303235054016e-02,-1.238291803747415543e-02,1.987887779250741005e-03,-7.901897653937339783e-03,-3.572992049157619476e-03,-8.652829565107822418e-03,-9.897667914628982544e-03,1.073711551725864410e-03,-8.860308676958084106e-03,1.605839119292795658e-03,-4.207349848002195358e-03,-1.566700637340545654e-02,-9.135379455983638763e-03,-1.086604688316583633e-02,-6.214515306055545807e-03,-1.886158995330333710e-02,5.783402826637029648e-03,1.556378416717052460e-02,3.784285159781575203e-03,1.178855635225772858e-02,2.484440337866544724e-03,-1.115364860743284225e-02,1.045835856348276138e-02,1.076229754835367203e-02,-4.818371962755918503e-03,1.816902309656143188e-02,7.125564734451472759e-04,1.983079500496387482e-02,-1.600479893386363983e-02,-1.466974802315235138e-02,-7.280598860234022141e-03,1.085215620696544647e-02,1.376437954604625702e-02,1.476287608966231346e-03,1.811207272112369537e-02,1.404314581304788589e-02,-1.535210851579904556e-02,-3.343188669532537460e-03,6.361544132232666016e-03,-5.061209201812744141e-03,-6.262473296374082565e-03,-4.514271393418312073e-03,4.590806085616350174e-03,1.037750020623207092e-02,-3.628926584497094154e-03,9.528003633022308350e-03,1.506655383855104446e-02,-3.025566926226019859e-03,-1.137623563408851624e-02,-6.277137901633977890e-03,-6.230193190276622772e-03,1.996515085920691490e-03,6.739137228578329086e-03,5.940916948020458221e-03,7.032314781099557877e-03,7.268710993230342865e-03,1.384893152862787247e-02,1.469957176595926285e-02,6.217640358954668045e-03,5.362587515264749527e-03,-4.968981258571147919e-03,1.964552700519561768e-02,9.254451841115951538e-03,9.069113060832023621e-03,2.175692934542894363e-03,1.329255197197198868e-02,1.124658854678273201e-03
